label,core
France_MBA_Grotte_Mandrin_(low_res)_(n=1),France_MBA_Grotte_Mandrin
France_MBA_La_Clape_(n=1),France_MBA_La_Clape
France_Medieval_Brittany_(n=1),France_Medieval_Brittany
France_Mesolithic_Champigny_(n=1),France_Mesolithic_Champigny
France_Mesolithic_Cuiry-les-Chaudardes_(low_res)_(n=1),France_Mesolithic_Cuiry-les-Chaudardes
France_Mesolithic_Farman_(n=1),France_Mesolithic_Farman
France_Mesolithic_Hoedic_(n=5),France_Mesolithic_Hoedic
France_Mesolithic_Maisons-Alfort_(n=1),France_Mesolithic_Maisons-Alfort
France_Mesolithic_Nouvelle-Aquitaine_(n=3),France_Mesolithic_Nouvelle-Aquitaine
France_Mesolithic_Ranchot_(n=1),France_Mesolithic_Ranchot
France_Mesolithic_Rochedane_(n=1),France_Mesolithic_Rochedane
France_Mesolithic_Teviec_(n=3),France_Mesolithic_Teviec
France_MLN_Clos_de_Roque_(n=3),France_MLN_Clos_de_Roque
France_MLN_Fleury-sur-Orne_(low_res)_(n=1),France_MLN_Fleury-sur-Orne
France_MLN_Mont-Aime_(n=7),France_MLN_Mont-Aime
France_MLN_Mont-Aime_(low_res)_(n=1),France_MLN_Mont-Aime
France_MLN_Mont-Aime_o_(n=1),France_MLN_Mont-Aime
France_MLN_Mont-Aime_o_(low_res)_(n=1),France_MLN_Mont-Aime
France_MN_Chasseen_Aven_de_la_Boucle_(n=1),France_MN_Chasseen_Aven_de_la_Boucle
France_MN_Chasseen_Champ_du_Poste_(n=3),France_MN_Chasseen_Champ_du_Poste
France_MN_Chasseen_Le_Cres_(n=3),France_MN_Chasseen_Le_Cres
France_MN_Chasseen-LN_Ferrieres_Aven_de_la_Boucle_(n=1),France_MN_Chasseen-LN_Ferrieres_Aven_de_la_Boucle
France_MN_Epicardial-Early_Chasseen_Grotte_Gazel_(n=2),France_MN_Epicardial-Early_Chasseen_Grotte_Gazel
France_MN_Fleury-sur-Orne_(n=10),France_MN_Fleury-sur-Orne
"France_MN_Gurgy_""les_Noisats""_(n=91)","France_MN_Gurgy_""les_Noisats"""
France_MN_Lingolsheim_(n=3),France_MN_Lingolsheim
France_MN_Obernai_(n=11),France_MN_Obernai
France_MN_Prisse-la-Charriere_(n=2),France_MN_Prisse-la-Charriere
France_MN1_Cerny_Grand_Est_(n=1),France_MN1_Cerny_Grand_Est
France_MN1_Cerny_Ile-de-France_(n=1),France_MN1_Cerny_Ile-de-France
France_MN1_Grossgartach_Grand_Est_(n=3),France_MN1_Grossgartach_Grand_Est
France_MN1_Grossgartach_Grand_Est_(low_res)_(n=1),France_MN1_Grossgartach_Grand_Est
France_MN2_BORS-Michelsberg_Grand_Est_(n=3),France_MN2_BORS-Michelsberg_Grand_Est
France_MN2_Grand_Est_(n=1),France_MN2_Grand_Est
France_MN2_Michelsberg_Hauts-de-France_(n=2),France_MN2_Michelsberg_Hauts-de-France
France_MN2_Noyen_Grand_Est_(n=1),France_MN2_Noyen_Grand_Est
France_Roman_Empire-Late_Antiquity_Sarrebourg_(Alpine_Profile)_(n=1),France_Roman_Empire-Late_Antiquity_Sarrebourg
France_Roman_Empire-Late_Antiquity_Sarrebourg_(Central_Med_Profile)_(n=1),France_Roman_Empire-Late_Antiquity_Sarrebourg
France_Roman_Empire-Late_Antiquity_Sarrebourg_(Iberian_Profile)_(n=1),France_Roman_Empire-Late_Antiquity_Sarrebourg
France_Roman_Empire-Late_Antiquity_Sarrebourg_(North_Adriatic_Profile)_(n=1),France_Roman_Empire-Late_Antiquity_Sarrebourg
France_Roman_Empire-Late_Antiquity_Sarrebourg_(Western_Euro_Profile)_(n=3),France_Roman_Empire-Late_Antiquity_Sarrebourg
France_UP_Gravettian_Fournol_(n=1),France_UP_Gravettian_Fournol
France_UP_Gravettian_Ormesson_(n=1),France_UP_Gravettian_Ormesson
France_UP_Magdalenian_La_Marche_(low_res)_(n=1),France_UP_Magdalenian_La_Marche
France_UP_Magdalenian_Rigney_(low_res)_(n=1),France_UP_Magdalenian_Rigney
French_Polynesia_150BP_(n=1),French_Polynesia_150BP
Gaziantep_EBA_Tilbasar_(n=1),Gaziantep_EBA_Tilbasar
Gaziantep_High_Medieval_(Armenian_Profile)_(n=6),Gaziantep_High_Medieval
Georgia_EBA_Kura-Araxes_Doghlauri_(n=1),Georgia_EBA_Kura-Araxes_Doghlauri
Georgia_EBA_Kura-Araxes_Dzedzvebi_(n=1),Georgia_EBA_Kura-Araxes_Dzedzvebi
Georgia_LBA_Didnauri_(low_res)_(n=1),Georgia_LBA_Didnauri
Georgia_LBA_Nazarlebi_(n=1),Georgia_LBA_Nazarlebi
Georgia_LN_Shulaveri-Shomutepe_(n=3),Georgia_LN_Shulaveri-Shomutepe
Georgia_Mesolithic_Trialetian_Kotias_Klde_(CHG)_(n=1),Georgia_Mesolithic_Trialetian_Kotias_Klde_(CHG)
Georgia_UP_Dzudzuana_(n=1),Georgia_UP_Dzudzuana
Georgia_UP_Kotias_Klde_(n=1),Georgia_UP_Kotias_Klde
Georgia_UP_Satsurblia_(CHG)_(n=1),Georgia_UP_Satsurblia_(CHG)
Germany_BA_Tollense_(Female_Outlier)_(n=1),Germany_BA_Tollense_(Female_Outlier)
Germany_BA_Tollense_(I2a_Group)_(n=5),Germany_BA_Tollense_(I2a_Group)
Germany_BA_Tollense_(R1a_Outlier)_(n=1),Germany_BA_Tollense_(R1a_Outlier)
Germany_BA_Tollense_(R1b_Group)_(n=5),Germany_BA_Tollense_(R1b_Group)
Germany_BA_Tollense_(R1b_Group)_o_(n=1),Germany_BA_Tollense_(R1b_Group)
Germany_Bell_Beaker_Bavaria_(n=30),Germany_Bell_Beaker_Bavaria
Germany_Bell_Beaker_Bavaria_Lech_Valley_(n=3),Germany_Bell_Beaker_Bavaria_Lech_Valley
Germany_Bell_Beaker_Bavaria_Lech_Valley_o_(n=1),Germany_Bell_Beaker_Bavaria_Lech_Valley
Germany_Bell_Beaker_Bavaria_o_(n=1),Germany_Bell_Beaker_Bavaria
Germany_Bell_Beaker_Rhineland-Palatinate_Rhine-Main_(n=1),Germany_Bell_Beaker_Rhineland-Palatinate_Rhine-Main
Germany_Bell_Beaker_Saxony-Anhalt_Mittelelbe-Saale_(n=8),Germany_Bell_Beaker_Saxony-Anhalt_Mittelelbe-Saale
Germany_Bell_Beaker_Saxony-Anhalt_Mittelelbe-Saale_(contaminated)_(n=1),Germany_Bell_Beaker_Saxony-Anhalt_Mittelelbe-Saale
Germany_Corded_Ware_(n=12),Germany_Corded_Ware
Germany_Corded_Ware_o_(n=1),Germany_Corded_Ware
Germany_Early_Medieval_Alemannic_Niederstotzingen_(n=4),Germany_Early_Medieval_Alemannic_Niederstotzingen
Germany_Early_Medieval_Alemannic_Niederstotzingen_(low_res)_(n=2),Germany_Early_Medieval_Alemannic_Niederstotzingen
Germany_Early_Medieval_Alemannic_Niederstotzingen_(North_Adriatic_Profile)_(n=2),Germany_Early_Medieval_Alemannic_Niederstotzingen
Germany_Early_Medieval_Altenerding-Klettham_(East_Asian-Mixed_Profile)_(n=1),Germany_Early_Medieval_Altenerding-Klettham
Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham_(Alpine_Profile)_(low_res)_(n=1),Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham
Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham_(Central_Euro_Profile)_(low_res)_(n=1),Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham
Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham_(Northern_Euro_Profile)_(low_res)_(n=6),Germany_Early_Medieval_Baiuvaric_Altenerding-Klettham
Germany_Early_Medieval_Baiuvaric_Straubing-Bajuwarenstrasse_(North_Adriatic_Profile)_(low_res)_(n=1),Germany_Early_Medieval_Baiuvaric_Straubing-Bajuwarenstrasse
Germany_Early_Medieval_Baiuvaric_Straubing-Bajuwarenstrasse_(Northern_Euro_Profile)_(low_res)_(n=3),Germany_Early_Medieval_Baiuvaric_Straubing-Bajuwarenstrasse
Germany_Early_Medieval_Barbing-Irlmauth_(low_res)_(n=1),Germany_Early_Medieval_Barbing-Irlmauth
Germany_Early_Medieval_Drantum_(n=16),Germany_Early_Medieval_Drantum
Germany_Early_Medieval_Dunum_(n=8),Germany_Early_Medieval_Dunum
Germany_Early_Medieval_Dunum_(low_res)_(n=2),Germany_Early_Medieval_Dunum
Germany_Early_Medieval_Hannover-Anderten_(n=8),Germany_Early_Medieval_Hannover-Anderten
Germany_Early_Medieval_Hannover-Anderten_o_(Mixed_Western_Euro_Profile)_(n=4),Germany_Early_Medieval_Hannover-Anderten
Germany_Early_Medieval_Hannover-Anderten_o_(Mixed_Western_Euro_Profile)_(low_res)_(n=2),Germany_Early_Medieval_Hannover-Anderten
Germany_Early_Medieval_Liebenau_(low_res)_(n=1),Germany_Early_Medieval_Liebenau
Germany_Early_Medieval_Merovingian_Lauchheim_(Alpine_Profile)_(low_res)_(n=4),Germany_Early_Medieval_Merovingian_Lauchheim
Germany_Early_Medieval_Merovingian_Lauchheim_(Central_Med_Profile)_(n=1),Germany_Early_Medieval_Merovingian_Lauchheim
Germany_Early_Medieval_Merovingian_Lauchheim_(Paleo-Balkan_Profile)_(n=1),Germany_Early_Medieval_Merovingian_Lauchheim
Germany_Early_Medieval_Schortens_(n=3),Germany_Early_Medieval_Schortens
Germany_Early_Medieval_Straubing-Bajuwarenstrasse_(BA-IA_Southern_Balkan_Profile)_(low_res)_(n=1),Germany_Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Early_Medieval_Straubing-Bajuwarenstrasse_(East_Asian-Mixed_Profile)_(low_res)_(n=1),Germany_Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Early_Medieval_Straubing-Bajuwarenstrasse_(Mixed_Northern-Southern_Euro_Profile)_(n=1),Germany_Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Early_Medieval_Straubing-Bajuwarenstrasse_(Northern_Euro_Profile)_(n=2),Germany_Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Early_Medieval_Zetel_(low_res)_(n=1),Germany_Early_Medieval_Zetel
Germany_Early_Modern_Dresden_Frauenkirche_(German_Saxony)_(n=1),Germany_Early_Modern_Dresden_Frauenkirche_(German_Saxony)
Germany_Early_Modern_Ellwangen_(n=3),Germany_Early_Modern_Ellwangen
Germany_EBA_Lech_Valley_(Intermediate_Profile)_(n=15),Germany_EBA_Lech_Valley
Germany_EBA_Lech_Valley_(Northern_Profile)_(n=7),Germany_EBA_Lech_Valley
Germany_EBA_Lech_Valley_(Northern_Profile)_o_(n=1),Germany_EBA_Lech_Valley
Germany_EBA_Lech_Valley_(West_Med_Profile)_(n=1),Germany_EBA_Lech_Valley
Germany_EBA_Singen_(n=13),Germany_EBA_Singen
Germany_EBA_Unetice_(n=49),Germany_EBA_Unetice
Germany_EIA_Hallstatt_D_Asperg-Grafenbuehl_(n=3),Germany_EIA_Hallstatt_D_Asperg-Grafenbuehl
Germany_EIA_Hallstatt_D_Eberdingen-Hochdorf_(n=3),Germany_EIA_Hallstatt_D_Eberdingen-Hochdorf
Germany_EIA_Hallstatt_D_Eberdingen-Hochdorf_(low_res)_(n=1),Germany_EIA_Hallstatt_D_Eberdingen-Hochdorf
Germany_EIA_Hallstatt_D_Heuneburg_(n=2),Germany_EIA_Hallstatt_D_Heuneburg
Germany_EIA_Hallstatt_D_Magdalenenberg_(n=9),Germany_EIA_Hallstatt_D_Magdalenenberg
Germany_EIA_Hallstatt_D_Magdalenenberg_o_(West_Med_Profile)_(n=2),Germany_EIA_Hallstatt_D_Magdalenenberg
Germany_EIA_Hallstatt_D_Romerhugel_(n=3),Germany_EIA_Hallstatt_D_Romerhugel
Germany_EIA_Singen_(n=1),Germany_EIA_Singen
Germany_EN_Halberstadt-Sonntagsfeld_(n=1),Germany_EN_Halberstadt-Sonntagsfeld
Germany_EN_LBK_Derenburg-Meerenstieg_(n=28),Germany_EN_LBK_Derenburg-Meerenstieg
Germany_EN_LBK_Dillingen-Steinheim_(n=2),Germany_EN_LBK_Dillingen-Steinheim
Germany_EN_LBK_Essenbach-Ammerbreite_(n=1),Germany_EN_LBK_Essenbach-Ammerbreite
Germany_EN_LBK_Halberstadt_(n=21),Germany_EN_LBK_Halberstadt
Germany_EN_LBK_Herxheim_(n=7),Germany_EN_LBK_Herxheim
Germany_EN_LBK_Karsdorf_(n=2),Germany_EN_LBK_Karsdorf
Germany_EN_LBK_Karsdorf_(low_res)_(n=1),Germany_EN_LBK_Karsdorf
Germany_EN_LBK_Schwetzingen_(n=5),Germany_EN_LBK_Schwetzingen
Germany_EN_LBK_Stuttgart-Muhlhausen_(n=22),Germany_EN_LBK_Stuttgart-Muhlhausen
Germany_EN_LBK_Unterwiederstedt_(n=1),Germany_EN_LBK_Unterwiederstedt
Germany_EUP_Lincombian-Ranisian-Jerzmanowician_Ihlsenhohle_(n=7),Germany_EUP_Lincombian-Ranisian-Jerzmanowician_Ihlsenhohle
Germany_EUP_Lincombian-Ranisian-Jerzmanowician_Ihlsenhohle_o_(n=2),Germany_EUP_Lincombian-Ranisian-Jerzmanowician_Ihlsenhohle
Germany_FN_Anselfingen_(n=1),Germany_FN_Anselfingen
Germany_High_Medieval_Petersberg_Kleiner_Madron_(n=1),Germany_High_Medieval_Petersberg_Kleiner_Madron
Germany_High_Medieval_Rathausmarkt_(n=8),Germany_High_Medieval_Rathausmarkt
Germany_High_Medieval_Rathausmarkt_(low_res)_(n=3),Germany_High_Medieval_Rathausmarkt
Germany_High_Medieval_Rathausmarkt_o_(Mixed_Western_Euro_Profile)_(n=3),Germany_High_Medieval_Rathausmarkt
Germany_High_Medieval_Rathausmarkt_o_(Mixed_Western_Euro_Profile)_(low_res)_(n=1),Germany_High_Medieval_Rathausmarkt
Germany_High-Late_Medieval_Krakauer_Berg_(Balto-Slavic_Profile)_(n=9),Germany_High-Late_Medieval_Krakauer_Berg
Germany_High-Late_Medieval_Krakauer_Berg_(Mixed_Balto-Slavic-Germanic_Profile)_(n=2),Germany_High-Late_Medieval_Krakauer_Berg
Germany_Late_Antiquity_Freiham-Nord_Roman_Soldier_(n=1),Germany_Late_Antiquity_Freiham-Nord_Roman_Soldier
Germany_Late_Antiquity_Haven_(n=4),Germany_Late_Antiquity_Haven
Germany_Late_Antiquity_Haven_(low_res)_(n=4),Germany_Late_Antiquity_Haven
Germany_Late_Antiquity_Issendorf_(low_res)_(n=1),Germany_Late_Antiquity_Issendorf
Germany_Late_Antiquity-Early_Medieval_Alemannic-Frankish_Burgweinting_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alemannic-Frankish_Burgweinting
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(East_Med_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Iberian_Profile)_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Mixed_Northern_Euro_Profile)_(n=3),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Mixed_Northern_Euro_Profile)_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Mixed_Northern-Southern_Euro_Profile)_(n=2),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Mixed_Western_Euro_Profile)_(n=5),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(North_Adriatic_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Paleo-Balkan_Profile)_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(Sarmatian-Mixed_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alt-Inden_(West_Med_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alt-Inden
Germany_Late_Antiquity-Early_Medieval_Alteglofsheim_(Central_Med_Profile)_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Alteglofsheim
Germany_Late_Antiquity-Early_Medieval_Baiuvaric_Altheim_(n=3),Germany_Late_Antiquity-Early_Medieval_Baiuvaric_Altheim
Germany_Late_Antiquity-Early_Medieval_Barbing-Irlmauth_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Barbing-Irlmauth
Germany_Late_Antiquity-Early_Medieval_Burgweinting_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Burgweinting
Germany_Late_Antiquity-Early_Medieval_Hassleben_(Central_Euro_Slavic_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Hassleben
Germany_Late_Antiquity-Early_Medieval_Hassleben_(West_Med_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Hassleben
Germany_Late_Antiquity-Early_Medieval_Hiddestorf_(n=5),Germany_Late_Antiquity-Early_Medieval_Hiddestorf
Germany_Late_Antiquity-Early_Medieval_Issendorf_(n=1),Germany_Late_Antiquity-Early_Medieval_Issendorf
Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse_(East_Asian-Mixed_Profile)_(n=1),Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse_(East_Asian-Mixed_Profile)_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse_(Northern_Euro_Profile)_(low_res)_(n=1),Germany_Late_Antiquity-Early_Medieval_Straubing-Bajuwarenstrasse
Germany_Late_Medieval_Ashkenazi_Jew_Erfurt_(Eastern_Profile)_(n=8),Germany_Late_Medieval_Ashkenazi_Jew_Erfurt
Germany_Late_Medieval_Ashkenazi_Jew_Erfurt_(Mixed_Western-Eastern_Profile)_(n=4),Germany_Late_Medieval_Ashkenazi_Jew_Erfurt
Germany_Late_Medieval_Ashkenazi_Jew_Erfurt_(Mixed_Western-Eastern_Profile)_(low_res)_(n=1),Germany_Late_Medieval_Ashkenazi_Jew_Erfurt
Germany_Late_Medieval_Ashkenazi_Jew_Erfurt_(Western_Profile)_(n=11),Germany_Late_Medieval_Ashkenazi_Jew_Erfurt
Germany_Late_Medieval_Lubeck_(n=5),Germany_Late_Medieval_Lubeck
Germany_Late_Medieval-Early_Modern_Ellwangen_(n=3),Germany_Late_Medieval-Early_Modern_Ellwangen
Germany_LBA_Halberstadt_(n=1),Germany_LBA_Halberstadt
Germany_LIA_La_Tene_Alte_Burg_(n=1),Germany_LIA_La_Tene_Alte_Burg
Germany_LIA-Early_Medieval_Hassleben_(Mixed_Western_Euro_Profile)_(n=3),Germany_LIA-Early_Medieval_Hassleben
Germany_LIA-Early_Medieval_Hassleben_(Northern_Euro_Profile)_(low_res)_(n=1),Germany_LIA-Early_Medieval_Hassleben
Germany_LIA-Early_Medieval_Hassleben_(West_Med_Profile)_(n=1),Germany_LIA-Early_Medieval_Hassleben
Germany_LN_Alberstedt_(n=1),Germany_LN_Alberstedt
Germany_LN_Benzigerode_Heimburg_(n=2),Germany_LN_Benzigerode_Heimburg
Germany_LN_Karsdorf_(n=1),Germany_LN_Karsdorf
Germany_LN_Ostorf_(n=2),Germany_LN_Ostorf
Germany_LN_Ostorf_o_(n=1),Germany_LN_Ostorf
Germany_LN_Wartberg_(n=33),Germany_LN_Wartberg
Germany_LN_Wartberg_o1_(n=4),Germany_LN_Wartberg
Germany_LN_Wartberg_o2_(n=1),Germany_LN_Wartberg
Germany_LN_Weyhe_Dreye_(n=1),Germany_LN_Weyhe_Dreye
Germany_MBA_Lech_Valley_(n=2),Germany_MBA_Lech_Valley
Germany_MBA_Tumulus_(low_res)_(n=1),Germany_MBA_Tumulus
Germany_Mesolithic_Bad_Durrenberg_(n=1),Germany_Mesolithic_Bad_Durrenberg
Germany_Mesolithic_Bockstein_(low_res)_(n=1),Germany_Mesolithic_Bockstein
Germany_Mesolithic_Bottendorf_(low_res)_(n=1),Germany_Mesolithic_Bottendorf
Germany_Mesolithic_Criewen_(n=1),Germany_Mesolithic_Criewen
Germany_Mesolithic_Drigge_(n=1),Germany_Mesolithic_Drigge
Germany_Mesolithic_Falkenstein_(n=1),Germany_Mesolithic_Falkenstein
Germany_Mesolithic_Gross_Fredenwalde_(n=6),Germany_Mesolithic_Gross_Fredenwalde
Germany_Mesolithic_Tangermunde_(n=1),Germany_Mesolithic_Tangermunde
Germany_Mesolithic_Urdhohle_(n=1),Germany_Mesolithic_Urdhohle
Germany_MN_A_Funnelbeaker_(TRB)_(n=1),Germany_MN_A_Funnelbeaker_(TRB)
Germany_MN_Baalberge_(n=2),Germany_MN_Baalberge
Germany_MN_Baalberge_(low_res)_(n=2),Germany_MN_Baalberge
Germany_MN_Blatterhohle_(n=2),Germany_MN_Blatterhohle
Germany_MN_Blatterhohle_o1_(low_res)_(n=1),Germany_MN_Blatterhohle
Germany_MN_Blatterhohle_o2_(n=1),Germany_MN_Blatterhohle
Germany_MN_Erwitte-Schmerlecke_(low_res)_(n=1),Germany_MN_Erwitte-Schmerlecke
Germany_MN_Esperstedt_(n=1),Germany_MN_Esperstedt
Germany_MN_Salzmuende_(low_res)_(n=1),Germany_MN_Salzmuende
Germany_UP_Late_Magdalenian-Federmesser_Oberkassel_(n=2),Germany_UP_Late_Magdalenian-Federmesser_Oberkassel
Germany_UP_Magdalenian_Brillenhohle_(low_res)_(n=1),Germany_UP_Magdalenian_Brillenhohle
Germany_UP_Magdalenian_Burkardtshohle_(low_res)_(n=1),Germany_UP_Magdalenian_Burkardtshohle
Germany_UP_Magdalenian_Hohle_Fels_(low_res)_(n=2),Germany_UP_Magdalenian_Hohle_Fels
Gorno-Altai_EBA_Afanasievo_(n=21),Gorno-Altai_EBA_Afanasievo
Gorno-Altai_IA_Sary-Bel_(n=1),Gorno-Altai_IA_Sary-Bel
Gorno-Altai_IA_Verh-Uimon_(n=2),Gorno-Altai_IA_Verh-Uimon
Great_Andamanese_100BP_(n=1),Great_Andamanese_100BP
Greece_Archaic_Phocis_(n=1),Greece_Archaic_Phocis
Greece_EBA_Cycladic_Koufonisi_(n=2),Greece_EBA_Cycladic_Koufonisi
Greece_EBA_Early_Helladic_Lazarides_(n=1),Greece_EBA_Early_Helladic_Lazarides
Greece_EBA_Early_Helladic_Manika_(n=1),Greece_EBA_Early_Helladic_Manika
Greece_EBA_Early_Helladic_Nea_Styra_(Anatolian_BA_Profile)_(n=3),Greece_EBA_Early_Helladic_Nea_Styra
Greece_EBA_Early_Helladic_Nea_Styra_(Helladic_EBA_Profile)_(n=2),Greece_EBA_Early_Helladic_Nea_Styra
Greece_EBA_Early_Helladic_Perachora_(n=4),Greece_EBA_Early_Helladic_Perachora
Greece_EBA_Early_Helladic_Perachora_(low_res)_(n=1),Greece_EBA_Early_Helladic_Perachora
Greece_EBA_Early_Helladic_Sarakenos_(n=1),Greece_EBA_Early_Helladic_Sarakenos
Greece_EBA_Minoan_Petras_(n=1),Greece_EBA_Minoan_Petras
Greece_EBA_Thessaly_Theopetra_(n=1),Greece_EBA_Thessaly_Theopetra
Greece_EIA_Argolid_(n=1),Greece_EIA_Argolid
Greece_EIA_Messenia_(n=1),Greece_EIA_Messenia
Greece_EMBA_Minoan_Hagios_Charalambos_(n=30),Greece_EMBA_Minoan_Hagios_Charalambos
Greece_EMBA_Minoan_Hagios_Charalambos_(low_res)_(n=1),Greece_EMBA_Minoan_Hagios_Charalambos
Greece_Late_Antiquity_Vranas_Marathon_(n=1),Greece_Late_Antiquity_Vranas_Marathon
Greece_Late_Modern_Crete_Adele_(n=16),Greece_Late_Modern_Crete_Adele
Greece_LBA_Achaea_Mygdalia_(Steppe-Rich_Profile)_(n=6),Greece_LBA_Achaea_Mygdalia
Greece_LBA_Achaea_Mygdalia_o_(BA-IA_Southern_Balkan_Profile)_(n=1),Greece_LBA_Achaea_Mygdalia
Greece_LBA_Crete_Chania_(Steppe-Rich_Profile)_(n=2),Greece_LBA_Crete_Chania
Greece_LBA_Crete_Krousonas_(Steppe-Rich_Profile)_(n=2),Greece_LBA_Crete_Krousonas
Greece_LBA_Minoan_Aposelemis_(n=3),Greece_LBA_Minoan_Aposelemis
Greece_LBA_Mycenaean_Aegina_(n=4),Greece_LBA_Mycenaean_Aegina
Greece_LBA_Mycenaean_Argolid_(n=5),Greece_LBA_Mycenaean_Argolid
Greece_LBA_Mycenaean_Attica_(n=4),Greece_LBA_Mycenaean_Attica
Greece_LBA_Mycenaean_Corinthia_(n=6),Greece_LBA_Mycenaean_Corinthia
Greece_LBA_Mycenaean_Corinthia_o_(noisy)_(n=1),Greece_LBA_Mycenaean_Corinthia_o_(noisy)
Greece_LBA_Mycenaean_Cyclades_(n=4),Greece_LBA_Mycenaean_Cyclades
Greece_LBA_Mycenaean_Messenia_(n=7),Greece_LBA_Mycenaean_Messenia
Greece_LBA_Mycenaean_Messenia_(low_res)_(n=2),Greece_LBA_Mycenaean_Messenia
Greece_LBA_Mycenaean_Phocis_(n=4),Greece_LBA_Mycenaean_Phocis
Greece_LBA_Mycenaean_Phocis_(low_res)_(n=1),Greece_LBA_Mycenaean_Phocis
Greece_LBA_Mycenaean_Salamis_(n=1),Greece_LBA_Mycenaean_Salamis
Greece_LBA_Mycenaean/Minoan_LBA_Chania_(Anatolian_BA_Profile)_(n=1),Greece_LBA_Mycenaean/Minoan_LBA_Chania
Greece_LBA_Mycenaean/Minoan_LBA_Chania_(East_Med_Profile)_(n=1),Greece_LBA_Mycenaean/Minoan_LBA_Chania
Greece_LBA_Mycenaean/Minoan_LBA_Chania_(East_Med-Anatolian_Profile)_(n=1),Greece_LBA_Mycenaean/Minoan_LBA_Chania
Greece_LBA_Mycenaean/Minoan_LBA_Chania_(Minoan_Profile)_(n=8),Greece_LBA_Mycenaean/Minoan_LBA_Chania
Greece_LBA_Mycenaean/Minoan_LBA_Chania_(Mycenaean_Profile)_(n=10),Greece_LBA_Mycenaean/Minoan_LBA_Chania
Greece_LBA_Mycenaean/Minoan_LBA_Chania_(Mycenaean_Profile)_(low_res)_(n=1),Greece_LBA_Mycenaean/Minoan_LBA_Chania
Greece_MBA_Macedonia_Logkas_(n=2),Greece_MBA_Macedonia_Logkas
Greece_MBA_Minoan_Odigitria_(low_res)_(n=3),Greece_MBA_Minoan_Odigitria
Greece_MBA_Minoan_Zakros_(n=1),Greece_MBA_Minoan_Zakros
Greece_MLBA_Minoan_Chania_(Mycenaean_Profile)_(n=1),Greece_MLBA_Minoan_Chania
Greece_N_Crete_Aposelemis_(n=5),Greece_N_Crete_Aposelemis
Greece_N_Macedonia_(n=4),Greece_N_Macedonia
Greece_N_Macedonia_(low_res)_(n=1),Greece_N_Macedonia
Greece_N_Peloponnese_Diros_(n=4),Greece_N_Peloponnese_Diros
Greece_N_Peloponnese_Diros_o_(n=1),Greece_N_Peloponnese_Diros
Greece_N_Peloponnese_Franchthi_(n=1),Greece_N_Peloponnese_Franchthi
Greenland_Early_Medieval_Viking_Age_Western_Settlement_(Early_Norse)_(Norse_Profile)_(low_res)_(n=1),Greenland_Early_Medieval_Viking_Age_Western_Settlement_(Early_Norse)
